20200701,11,11,202008,0,6129,6181,6129,6170,6170,63,1029
20200701,11,11,202010,0,6132,6188,6114,6169,6169,139,2195
20200701,11,11,202012,0,6136,6195,6119,6173,6173,189,2429
20200701,11,11,202102,0,6135,6193,6117,6174,6174,1949,12664
20200701,11,11,202104,0,6140,6198,6123,6176,6176,6628,20730
20200701,11,11,202106,0,6144,6202,6125,6182,6182,20268,9309
20200701,11,12,202008,0,,,,,61.2,,58
20200701,11,12,202010,0,61.6,61.6,61.6,61.6,61.6,2,68
20200701,11,12,202012,0,62.7,63.0,62.5,62.5,62.5,11,160
20200701,11,12,202102,0,62.3,63.3,62.3,63.3,63.3,27,334
20200701,11,12,202104,0,62.7,63.2,62.4,62.8,62.8,65,329
20200701,11,12,202106,0,61.9,63.8,61.9,63.0,63.0,46,39
20200701,11,13,202008,0,2817,2872,2796,2872,2872,23,772
20200701,11,13,202010,0,2799,2877,2799,2867,2867,143,1405
20200701,11,13,202012,0,2827,2897,2812,2893,2893,236,4867
20200701,11,13,202102,0,2827,2895,2804,2882,2882,640,6248
20200701,11,13,202104,0,2822,2893,2802,2879,2879,2131,6207
20200701,11,13,202106,0,2818,2890,2799,2875,2875,3718,2571
20200701,11,14,202008,0,,,,,6807,,68
20200701,11,14,202010,0,,,,,6500,,183
20200701,11,14,202012,0,,,,,6400,,120
20200701,11,14,202102,0,,,,,6521,,100
20200701,11,14,202104,0,6569,6569,6569,6569,6569,1,51
20200701,11,14,202106,0,6540,6598,6540,6598,6598,5,11
20200701,11,201,202009,0,20100,20200,20100,20200,20200,7,89
20200701,11,201,202011,0,22650,22990,22650,22990,22990,5,85
20200701,11,201,202101,0,21430,21750,21300,21750,21750,7,242
20200701,11,201,202103,0,21670,22250,21670,22100,22100,20,463
20200701,11,201,202105,0,22400,22850,22400,22800,22800,162,543
20200701,11,201,202107,0,22790,23400,22740,23390,23390,320,300
20200701,11,202,202008,0,,,,,46000,,0
20200701,11,202,202010,0,,,,,46000,,0
20200701,11,202,202012,0,,,,,46000,,0
20200701,11,202,202102,0,,,,,46000,,0
20200701,11,202,202104,0,,,,,46000,,0
20200701,11,202,202106,0,,,,,46000,,0
20200701,11,204,202007,0,,,,,16100,,1
20200701,11,204,202008,0,,,,,14900,,1
20200701,11,204,202009,0,,,,,12200,,2
20200701,11,204,202010,0,,,,,13700,,0
20200701,11,204,202011,0,,,,,13690,,1
20200701,11,204,202012,0,,,,,13690,,0
20200701,11,31,202008,0,39000,39000,39000,39000,39000,6,279
20200701,11,31,202009,0,38980,38980,38980,38980,38980,1,464
20200701,11,31,202010,0,38390,38600,38390,38600,38600,3,166
20200701,11,31,202011,0,38480,38990,38210,38480,38480,9,242
20200701,11,31,202012,0,38740,38870,38310,38620,38620,75,489
20200701,11,31,202101,0,38760,38920,38500,38770,38770,59,98
20200701,11,32,202008,0,,,,,40000,,58
20200701,11,32,202009,0,,,,,38500,,111
20200701,11,32,202010,0,,,,,40990,,158
20200701,11,32,202011,0,,,,,41280,,132
20200701,11,32,202012,0,41490,41490,40940,41120,41120,25,230
20200701,11,32,202101,0,41010,41180,40840,40990,40990,20,14
20200701,11,34,202008,0,,,,,45900,,0
20200701,11,34,202009,0,,,,,46100,,0
20200701,11,34,202010,0,,,,,46300,,0
20200701,11,34,202011,0,,,,,46500,,0
20200701,11,34,202012,0,,,,,46700,,0
20200701,11,34,202101,0,,,,,46900,,0
20200701,11,37,202008,0,,,,,39200,,204
20200701,11,37,202009,0,,,,,39200,,155
20200701,11,37,202010,0,,,,,39300,,13
20200701,11,37,202011,0,,,,,39500,,14
20200701,11,37,202012,0,,,,,39800,,13
20200701,11,37,202101,0,,,,,39800,,0
20200701,11,38,202008,0,40800,40800,40800,40800,40800,1,84
20200701,11,38,202009,0,40800,41000,40800,41000,41000,5,100
20200701,11,38,202010,0,,,,,41000,,14
20200701,11,38,202011,0,,,,,41000,,22
20200701,11,38,202012,0,,,,,41500,,211
20200701,11,38,202101,0,,,,,42500,,20
20200701,11,81,202007,0,142.2,142.2,141.1,141.5,141.5,60,791
20200701,11,81,202008,0,143.1,143.8,142.8,143.4,143.4,97,993
20200701,11,81,202009,0,146.1,146.7,145.5,146.1,146.1,141,1274
20200701,11,81,202010,0,149.4,149.8,148.8,149.5,149.5,140,1829
20200701,11,81,202011,0,152.1,152.8,151.7,152.4,152.4,1132,5019
20200701,11,81,202012,0,154.5,155.1,153.5,154.4,154.4,2102,3902
20200701,11,82,202008,0,,,,,129.0,,0
20200701,11,82,202009,0,,,,,130.0,,0
20200701,11,82,202010,0,,,,,130.0,,0
20200701,11,82,202011,0,,,,,131.0,,0
20200701,11,82,202012,0,,,,,131.0,,0
20200701,11,82,202101,0,,,,,131.0,,0
20200701,12,16,202008,0,6167,6190,6167,6179,6170,5,2062
20200701,12,16,202010,0,6192,6192,6169,6169,6169,7,2031
20200701,12,16,202012,0,6138,6203,6132,6175,6173,20,4207
20200701,12,16,202102,0,6137,6300,6081,6168,6174,90,1636
20200701,12,16,202104,0,6135,6195,6120,6185,6176,952,2632
20200701,12,16,202106,0,6146,6203,6125,6183,6182,3264,1441
20200701,12,17,202008,0,2805,2805,2796,2796,2872,4,98
20200701,12,17,202010,0,2812,2878,2812,2878,2867,3,213
20200701,12,17,202012,0,2826,2855,2819,2855,2893,3,423
20200701,12,17,202102,0,2823,2891,2820,2883,2882,12,708
20200701,12,17,202104,0,2819,2888,2807,2877,2879,208,521
20200701,12,17,202106,0,2815,2886,2802,2879,2875,484,177
20200701,12,18,,0,6154,6218,6140,6202,6163,5746,45264
20200701,12,19,,0,2843,2914,2837,2887,2863,208,12877
20200701,12,33,202007,0,27590,28030,27590,27860,27860,58,6065
20200701,12,33,202008,0,27450,27730,27270,27550,27550,106,4638
20200701,12,33,202009,0,27420,27780,27170,27500,27500,97,5233
20200701,12,33,202010,0,27550,27750,27200,27560,27560,530,14437
20200701,12,33,202011,0,27730,27980,27380,27650,27650,5636,156621
20200701,12,33,202012,0,28050,28390,27490,27980,27980,1817,715
20200701,12,41,202007,0,,,,,30000,,0
20200701,12,41,202008,0,,,,,31000,,0
20200701,12,41,202009,0,,,,,31000,,0
20200701,12,41,202010,0,,,,,31000,,0
20200701,12,41,202011,0,,,,,31000,,0
20200701,12,41,202012,0,,,,,31000,,0
20200701,12,41,202101,0,,,,,31000,,0
20200701,12,42,202007,0,,,,,31000,,0
20200701,12,42,202008,0,,,,,31000,,0
20200701,12,42,202009,0,,,,,31000,,0
20200701,12,42,202010,0,,,,,31000,,0
20200701,12,42,202011,0,,,,,31000,,0
20200701,12,42,202012,0,,,,,31000,,0
20200701,12,42,202101,0,,,,,31000,,0
20200701,12,43,202007,0,,,,,41800,,0
20200701,12,43,202008,0,,,,,43900,,0
20200701,12,43,202009,0,,,,,46100,,0
20200701,12,43,202010,0,,,,,46300,,0
20200701,12,43,202011,0,,,,,46500,,0
20200701,12,43,202012,0,,,,,46700,,0
20200701,12,43,202101,0,,,,,46900,,0
20200701,12,44,202007,0,,,,,34000,,0
20200701,12,44,202008,0,,,,,34000,,0
20200701,12,44,202009,0,,,,,34000,,0
20200701,12,44,202010,0,,,,,34000,,0
20200701,12,44,202011,0,,,,,34000,,0
20200701,12,44,202012,0,,,,,34000,,0
20200701,12,44,202101,0,,,,,34000,,0
20200701,12,45,202007,0,,,,,34000,,0
20200701,12,45,202008,0,,,,,34000,,0
20200701,12,45,202009,0,,,,,34000,,0
20200701,12,45,202010,0,,,,,34000,,0
20200701,12,45,202011,0,,,,,34000,,0
20200701,12,45,202012,0,,,,,34000,,0
20200701,12,45,202101,0,,,,,34000,,0
20200701,12,46,202007,0,,,,,42000,,0
20200701,12,46,202008,0,,,,,44100,,0
20200701,12,46,202009,0,,,,,46200,,0
20200701,12,46,202010,0,,,,,46400,,0
20200701,12,46,202011,0,,,,,46600,,0
20200701,12,46,202012,0,,,,,46800,,0
20200701,12,46,202101,0,,,,,47000,,0
20200701,12,61,202007,0,,,,,6.72,,10
20200701,12,61,202008,0,,,,,7.08,,10
20200701,12,61,202009,0,,,,,5.55,,10
20200701,12,61,202010,0,,,,,6.05,,10
20200701,12,61,202011,0,,,,,6.12,,10
20200701,12,61,202012,0,,,,,7.40,,10
20200701,12,61,202101,0,,,,,8.00,,10
20200701,12,61,202102,0,,,,,7.55,,10
20200701,12,61,202103,0,,,,,6.01,,10
20200701,12,61,202104,0,,,,,5.97,,0
20200701,12,61,202105,0,,,,,5.46,,0
20200701,12,61,202106,0,,,,,6.18,,0
20200701,12,61,202107,0,,,,,7.24,,0
20200701,12,61,202108,0,,,,,7.06,,0
20200701,12,61,202109,0,,,,,6.42,,0
20200701,12,62,202007,0,,,,,8.38,,50
20200701,12,62,202008,0,,,,,8.81,,0
20200701,12,62,202009,0,,,,,6.95,,0
20200701,12,62,202010,0,,,,,7.23,,0
20200701,12,62,202011,0,,,,,8.14,,0
20200701,12,62,202012,0,,,,,9.05,,0
20200701,12,62,202101,0,,,,,9.56,,0
20200701,12,62,202102,0,,,,,8.61,,0
20200701,12,62,202103,0,,,,,6.93,,0
20200701,12,62,202104,0,,,,,6.54,,0
20200701,12,62,202105,0,,,,,6.89,,0
20200701,12,62,202106,0,,,,,7.67,,0
20200701,12,62,202107,0,,,,,9.87,,0
20200701,12,62,202108,0,,,,,9.11,,0
20200701,12,62,202109,0,,,,,8.17,,0
20200701,12,63,202007,0,,,,,6.75,,151
20200701,12,63,202008,0,,,,,7.65,,150
20200701,12,63,202009,0,,,,,6.48,,150
20200701,12,63,202010,0,,,,,6.49,,340
20200701,12,63,202011,0,,,,,6.59,,340
20200701,12,63,202012,0,,,,,7.95,,340
20200701,12,63,202101,0,,,,,8.13,,340
20200701,12,63,202102,0,,,,,8.65,,340
20200701,12,63,202103,0,,,,,6.96,,340
20200701,12,63,202104,0,,,,,7.08,,0
20200701,12,63,202105,0,,,,,7.10,,0
20200701,12,63,202106,0,,,,,7.38,,0
20200701,12,63,202107,0,,,,,8.15,,0
20200701,12,63,202108,0,,,,,8.49,,0
20200701,12,63,202109,0,,,,,7.37,,0
20200701,12,64,202007,0,,,,,7.57,,163
20200701,12,64,202008,0,,,,,9.84,,150
20200701,12,64,202009,0,,,,,6.75,,101
