20200901,11,31,202010,0,41800,41830,41800,41830,41830,3,227
20200901,11,31,202011,0,41400,41970,41400,41970,41970,4,242
20200901,11,31,202012,0,41480,41710,41480,41710,41710,5,359
20200901,11,31,202101,0,41820,41820,41570,41710,41710,9,338
20200901,11,31,202102,0,41850,42000,41190,41710,41710,89,502
20200901,11,31,202103,0,42330,42560,41880,42100,42100,59,96
20200901,11,32,202010,0,43430,43430,43430,43430,43430,1,91
20200901,11,32,202011,0,43250,43430,43210,43430,43430,3,91
20200901,11,32,202012,0,43400,43400,43400,43400,43400,5,220
20200901,11,32,202101,0,43400,43580,43400,43580,43580,8,209
20200901,11,32,202102,0,43700,43700,43250,43500,43500,73,373
20200901,11,32,202103,0,43350,43770,43330,43770,43770,34,28
20200901,11,34,202010,0,,,,,48700,,0
20200901,11,34,202011,0,,,,,48900,,0
20200901,11,34,202012,0,,,,,49100,,0
20200901,11,34,202101,0,,,,,49300,,0
20200901,11,34,202102,0,,,,,49500,,0
20200901,11,34,202103,0,,,,,49700,,0
20200901,11,37,202010,0,42600,43600,42600,43600,43600,2,332
20200901,11,37,202011,0,42700,43700,42700,43700,43700,2,245
20200901,11,37,202012,0,42800,43800,42800,43800,43800,2,228
20200901,11,37,202101,0,42800,43700,42800,43700,43700,2,211
20200901,11,37,202102,0,,,,,42400,,210
20200901,11,37,202103,0,,,,,42400,,41
20200901,11,38,202010,0,45490,46400,45490,46400,46400,4,40
20200901,11,38,202011,0,45590,46600,45590,46600,46600,4,54
20200901,11,38,202012,0,45690,46700,45690,46700,46700,3,381
20200901,11,38,202101,0,45790,46800,45790,46800,46800,3,396
20200901,11,38,202102,0,45790,46800,45790,46800,46800,3,318
20200901,11,38,202103,0,,,,,45000,,0
20200901,12,33,202009,0,30320,30440,29810,29940,29940,49,4736
20200901,12,33,202010,0,30350,30550,29920,30050,30050,66,10266
20200901,12,33,202011,0,30570,30670,30120,30190,30190,59,6357
20200901,12,33,202012,0,30660,30770,30020,30210,30210,753,7385
20200901,12,33,202101,0,30850,30970,30230,30390,30390,3545,125316
20200901,12,33,202102,0,30600,30680,30520,30590,30590,825,672
20200901,12,41,202009,0,,,,,43000,,0
20200901,12,41,202010,0,,,,,43000,,0
20200901,12,41,202011,0,,,,,43000,,0
20200901,12,41,202012,0,,,,,43000,,0
20200901,12,41,202101,0,,,,,43000,,0
20200901,12,41,202102,0,,,,,43000,,0
20200901,12,41,202103,0,,,,,43000,,0
20200901,12,42,202009,0,,,,,43000,,0
20200901,12,42,202010,0,,,,,43000,,0
20200901,12,42,202011,0,,,,,43000,,0
20200901,12,42,202012,0,,,,,43000,,0
20200901,12,42,202101,0,,,,,43000,,0
20200901,12,42,202102,0,,,,,43000,,0
20200901,12,42,202103,0,,,,,43000,,0
20200901,12,43,202009,0,,,,,47000,,0
20200901,12,43,202010,0,,,,,47000,,0
20200901,12,43,202011,0,,,,,49100,,0
20200901,12,43,202012,0,,,,,49300,,0
20200901,12,43,202101,0,,,,,49500,,0
20200901,12,43,202102,0,,,,,49700,,0
20200901,12,43,202103,0,,,,,49700,,0
20200901,12,44,202009,0,,,,,44000,,0
20200901,12,44,202010,0,,,,,44000,,0
20200901,12,44,202011,0,,,,,44000,,0
20200901,12,44,202012,0,,,,,44000,,0
20200901,12,44,202101,0,,,,,44000,,0
20200901,12,44,202102,0,,,,,44000,,0
20200901,12,44,202103,0,,,,,44000,,0
20200901,12,45,202009,0,,,,,46000,,0
20200901,12,45,202010,0,,,,,46000,,0
20200901,12,45,202011,0,,,,,46000,,0
20200901,12,45,202012,0,,,,,46000,,0
20200901,12,45,202101,0,,,,,46000,,0
20200901,12,45,202102,0,,,,,46000,,0
20200901,12,45,202103,0,,,,,46000,,0
20200901,12,46,202009,0,,,,,47000,,0
20200901,12,46,202010,0,,,,,47000,,0
20200901,12,46,202011,0,,,,,49200,,0
20200901,12,46,202012,0,,,,,49400,,0
20200901,12,46,202101,0,,,,,49600,,0
20200901,12,46,202102,0,,,,,49800,,0
20200901,12,46,202103,0,,,,,49800,,0
20200901,12,61,202009,0,,,,,5.63,,10
20200901,12,61,202010,0,,,,,5.96,,10
20200901,12,61,202011,0,,,,,6.11,,10
20200901,12,61,202012,0,,,,,7.39,,10
20200901,12,61,202101,0,,,,,7.92,,10
20200901,12,61,202102,0,,,,,7.53,,10
20200901,12,61,202103,0,,,,,6.00,,10
20200901,12,61,202104,0,,,,,6.12,,0
20200901,12,61,202105,0,,,,,5.65,,0
20200901,12,61,202106,0,,,,,6.31,,0
20200901,12,61,202107,0,,,,,7.28,,0
20200901,12,61,202108,0,,,,,7.06,,0
20200901,12,61,202109,0,,,,,6.52,,0
20200901,12,61,202110,0,,,,,6.28,,0
20200901,12,61,202111,0,,,,,6.57,,0
20200901,12,62,202009,0,,,,,7.21,,50
20200901,12,62,202010,0,,,,,6.96,,0
20200901,12,62,202011,0,,,,,7.99,,0
20200901,12,62,202012,0,,,,,9.09,,0
20200901,12,62,202101,0,,,,,9.60,,0
20200901,12,62,202102,0,,,,,8.64,,0
20200901,12,62,202103,0,,,,,6.86,,0
20200901,12,62,202104,0,,,,,6.50,,0
20200901,12,62,202105,0,,,,,6.86,,0
20200901,12,62,202106,0,,,,,7.62,,0
20200901,12,62,202107,0,,,,,9.86,,0
20200901,12,62,202108,0,,,,,9.16,,0
20200901,12,62,202109,0,,,,,8.28,,0
20200901,12,62,202110,0,,,,,7.19,,0
20200901,12,62,202111,0,,,,,7.58,,0
20200901,12,63,202009,0,,,,,6.29,,202
20200901,12,63,202010,0,,,,,6.29,,370
20200901,12,63,202011,0,,,,,6.43,,370
20200901,12,63,202012,0,,,,,7.72,,370
20200901,12,63,202101,0,,,,,8.03,,370
20200901,12,63,202102,0,,,,,8.57,,370
20200901,12,63,202103,0,,,,,6.90,,370
20200901,12,63,202104,0,,,,,7.09,,0
20200901,12,63,202105,0,,,,,7.03,,0
20200901,12,63,202106,0,,,,,7.38,,0
20200901,12,63,202107,0,,,,,8.14,,0
20200901,12,63,202108,0,,,,,8.42,,0
20200901,12,63,202109,0,,,,,7.30,,0
20200901,12,63,202110,0,,,,,7.15,,0
20200901,12,63,202111,0,,,,,7.44,,0
20200901,12,64,202009,0,,,,,8.06,,216
20200901,12,64,202010,0,7.00,7.00,6.50,6.50,6.99,2,74
20200901,12,64,202011,0,,,,,8.85,,70
20200901,12,64,202012,0,,,,,9.00,,70
20200901,12,64,202101,0,,,,,9.66,,70
20200901,12,64,202102,0,,,,,9.70,,70
20200901,12,64,202103,0,,,,,8.38,,70
20200901,12,64,202104,0,,,,,7.81,,0
20200901,12,64,202105,0,,,,,8.20,,0
20200901,12,64,202106,0,,,,,8.66,,0
20200901,12,64,202107,0,,,,,10.98,,0
20200901,12,64,202108,0,,,,,11.61,,0
20200901,12,64,202109,0,,,,,9.05,,0
20200901,12,64,202110,0,,,,,8.22,,0
20200901,12,64,202111,0,,,,,8.49,,0
20200902,11,31,202010,0,42200,42300,42200,42300,42300,4,226
20200902,11,31,202011,0,42160,42200,42160,42200,42200,2,241
20200902,11,31,202012,0,41810,42000,41810,42000,42000,3,360
20200902,11,31,202101,0,41750,42000,41750,41980,41980,14,333
20200902,11,31,202102,0,41690,42030,41540,42030,42030,198,418
20200902,11,31,202103,0,42300,42520,42010,42510,42510,208,241
20200902,11,32,202010,0,,,,,43430,,91
20200902,11,32,202011,0,,,,,43430,,91
20200902,11,32,202012,0,43790,43790,43790,43790,43790,1,220
20200902,11,32,202101,0,43860,44050,43860,44020,44020,6,211
20200902,11,32,202102,0,43650,44030,43650,44020,44020,34,372
20200902,11,32,202103,0,43890,44390,43750,44390,44390,35,45
20200902,11,34,202010,0,,,,,49200,,0
20200902,11,34,202011,0,,,,,49400,,0
20200902,11,34,202012,0,,,,,49600,,0
20200902,11,34,202101,0,,,,,49800,,0
20200902,11,34,202102,0,,,,,50000,,0
20200902,11,34,202103,0,,,,,50200,,0
20200902,11,37,202010,0,,,,,43600,,332
20200902,11,37,202011,0,,,,,43700,,245
20200902,11,37,202012,0,,,,,43800,,228
20200902,11,37,202101,0,,,,,43700,,211
20200902,11,37,202102,0,,,,,42400,,210
20200902,11,37,202103,0,,,,,42400,,41
20200902,11,38,202010,0,,,,,46400,,40
20200902,11,38,202011,0,,,,,46600,,54
20200902,11,38,202012,0,,,,,46700,,381
20200902,11,38,202101,0,46200,46200,46200,46200,46200,1,396
20200902,11,38,202102,0,,,,,46800,,318
20200902,11,38,202103,0,,,,,45000,,0
20200902,12,33,202009,0,29940,30280,29500,30260,30260,43,4729
20200902,12,33,202010,0,30060,30340,29960,30340,30340,31,10274
20200902,12,33,202011,0,30250,30440,29930,30370,30370,107,6288
20200902,12,33,202012,0,30210,30540,29960,30470,30470,766,7176
20200902,12,33,202101,0,30450,30720,30170,30680,30680,3381,126177
20200902,12,33,202102,0,30620,30950,30420,30870,30870,1475,1492
20200902,12,41,202009,0,,,,,43000,,0
20200902,12,41,202010,0,,,,,43000,,0
20200902,12,41,202011,0,,,,,43000,,0
20200902,12,41,202012,0,,,,,43000,,0
20200902,12,41,202101,0,,,,,43000,,0
20200902,12,41,202102,0,,,,,43000,,0
20200902,12,41,202103,0,,,,,43000,,0
20200902,12,42,202009,0,,,,,43000,,0
20200902,12,42,202010,0,,,,,43000,,0
20200902,12,42,202011,0,,,,,43000,,0
20200902,12,42,202012,0,,,,,43000,,0
20200902,12,42,202101,0,,,,,43000,,0
20200902,12,42,202102,0,,,,,43000,,0
20200902,12,42,202103,0,,,,,43000,,0
20200902,12,43,202009,0,,,,,47000,,0
20200902,12,43,202010,0,,,,,47000,,0
20200902,12,43,202011,0,,,,,49100,,0
20200902,12,43,202012,0,,,,,49300,,0
20200902,12,43,202101,0,,,,,49500,,0
