20201001,11,31,202011,0,38510,39600,38510,39600,39600,4,215
20201001,11,31,202012,0,39460,39530,39290,39530,39530,7,274
20201001,11,31,202101,0,39220,39650,39220,39650,39650,6,229
20201001,11,31,202102,0,38800,40250,38800,40250,40250,46,169
20201001,11,31,202103,0,38990,40330,38990,40330,40330,116,354
20201001,11,31,202104,0,39630,40980,39630,40980,40980,120,206
20201001,11,32,202011,0,42940,43000,42880,43000,43000,8,174
20201001,11,32,202012,0,42950,43000,41950,43000,43000,12,242
20201001,11,32,202101,0,42390,43250,42390,43250,43250,13,204
20201001,11,32,202102,0,43030,43260,43020,43260,43260,27,159
20201001,11,32,202103,0,41970,43230,41970,43100,43100,110,355
20201001,11,32,202104,0,42100,43140,42100,43140,43140,93,148
20201001,11,34,202011,0,,,,,47500,,0
20201001,11,34,202012,0,,,,,47700,,0
20201001,11,34,202101,0,,,,,47900,,0
20201001,11,34,202102,0,,,,,48100,,0
20201001,11,34,202103,0,,,,,48300,,0
20201001,11,34,202104,0,,,,,48500,,0
20201001,11,37,202011,0,,,,,40700,,257
20201001,11,37,202012,0,,,,,42100,,240
20201001,11,37,202101,0,,,,,42000,,221
20201001,11,37,202102,0,,,,,42000,,219
20201001,11,37,202103,0,,,,,42000,,41
20201001,11,37,202104,0,,,,,42000,,0
20201001,11,38,202011,0,,,,,43000,,122
20201001,11,38,202012,0,,,,,43500,,424
20201001,11,38,202101,0,44200,44200,44200,44200,44200,1,432
20201001,11,38,202102,0,44200,44200,44200,44200,44200,1,348
20201001,11,38,202103,0,,,,,43500,,10
20201001,11,38,202104,0,,,,,43500,,0
20201001,12,33,202010,0,27040,27900,27040,27900,27900,357,10686
20201001,12,33,202011,0,27170,28080,27120,28080,28080,414,5679
20201001,12,33,202012,0,27300,28240,27200,28240,28240,139,4797
20201001,12,33,202101,0,27410,28420,27280,28420,28420,787,7141
20201001,12,33,202102,0,27630,28650,27400,28640,28640,8457,127125
20201001,12,33,202103,0,28470,28870,28410,28850,28850,1162,843
20201001,12,41,202010,0,,,,,43000,,0
